case_id,judgment_date,judgment_year,court_name,case_number,case_name,domain,n_chars,mu_F,mu_T,pi_V,pi_C,pi_H,pi_M,H_star,mu_total,pi_total,lambda_E,lambda_M,lambda_P,sa_survey,sa_stat,sa_norm,mu_LS,has_sa_any,post_minpou_2020,court_layer,period,pi_C_v2,mu_T_v2,pi_V_v2,pi_total_v2,mu_total_v2
085432_hanrei,2015-10-20,2015,知的財産高等裁判所,平成27年(行ケ)第10030号,審決取消請求事件,commercial,25051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.03991856612510478,0.03991856612510478,0.07983713225020957,1,0,ip_high,2015-2019,0.03991856612510478,0.0,0.3991856612510479,0.4391042273761527,0.0
085526_hanrei,2015-10-02,2015,地方裁判所,平成25年(ワ)第25251号,著作権侵害損害賠償請求事件,civil,11570,0.17286084701815038,0.0,0.0,0.0,0.0,0.0,0.0,0.17286084701815038,0.0,1.0,0.0,0.0,0.0,0.5185825410544511,0.0,0.5185825410544511,1,0,district,2015-2019,0.25929127052722556,0.0,0.08643042350907519,0.34572169403630076,0.17286084701815038
085501_hanrei,2015-10-15,2015,知的財産高等裁判所,平成26年(行ケ)第10234号,審決取消請求事件,commercial,16823,0.11888486001307734,0.0,0.0,0.0,0.0,0.0,0.0,0.11888486001307734,0.0,0.0,0.7894736842105263,0.2105263157894737,0.0,0.05944243000653867,0.178327290019616,0.23776972002615468,1,0,ip_high,2015-2019,0.05944243000653867,0.178327290019616,0.11888486001307734,0.178327290019616,0.29721215003269336
085369_hanrei,2015-09-16,2015,地方裁判所,平成27年(ワ)第13270号,著作権侵害差止等請求事件,civil,2070,0.0,0.0,0.0,0.0,1.932367149758454,0.0,0.0,0.0,1.932367149758454,0.5,0.3,0.2,0.0,2.4154589371980677,0.0,2.4154589371980677,1,0,district,2015-2019,0.4830917874396135,0.0,0.4830917874396135,2.898550724637681,0.0
085533_hanrei,2015-09-03,2015,知的財産高等裁判所,平成27年(行ケ)第10067号,審決取消請求事件,commercial,7087,0.14110342881332016,0.0,0.0,0.0,0.0,0.0,0.0,0.14110342881332016,0.0,0.0,0.8421052631578947,0.15789473684210525,0.0,0.0,2.398758289826443,2.398758289826443,1,0,ip_high,2015-2019,0.14110342881332016,0.0,0.5644137152532807,0.7055171440666008,0.14110342881332016
085451_hanrei,2015-07-30,2015,大阪高等裁判所,,,civil,16966,0.0,0.0,0.0,0.0,0.0,0.11788282447247436,0.0,0.0,0.11788282447247436,0.0588235294117647,0.8235294117647058,0.1176470588235294,0.0,0.11788282447247436,0.0,0.11788282447247436,1,0,high,2015-2019,0.0,0.17682423670871153,0.9430625957797949,1.0609454202522692,0.17682423670871153
085416_hanrei,2015-08-24,2015,地方裁判所,平成27年(ワ)第10068号,商標権移転登録手続等請求事件,commercial,1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.7485029940119761,0.0,0.0,0.7485029940119761,0.0
085463_hanrei,2015-09-10,2015,原審・大阪地方裁判所,平成27年(ネ)第10076号,特許権侵害差止等請求控訴事件,commercial,34131,0.08789663355893469,0.0,0.0,0.0,0.0,0.11719551141191292,0.0,0.08789663355893469,0.11719551141191292,0.8,0.0,0.2,0.0,0.05859775570595646,0.02929887785297823,0.08789663355893469,1,0,district,2015-2019,0.02929887785297823,0.0,0.0,0.14649438926489117,0.08789663355893469
085438_hanrei,2015-09-29,2015,原審・東京地方裁判所,平成27年(ネ)第10037号,商標権侵害行為差止等請求控訴事件,commercial,18876,0.0,0.0,0.0,0.0,0.0,0.052977325704598434,0.0,0.0,0.052977325704598434,0.0,0.5151515151515151,0.48484848484848486,0.0,0.1589319771137953,0.10595465140919687,0.26488662852299216,1,0,district,2015-2019,0.052977325704598434,0.052977325704598434,0.21190930281839374,0.3178639542275906,0.052977325704598434
085391_hanrei,2015-07-13,2015,地方裁判所,平成26年(ワ)第5080号,著作権侵害差止等請求事件,civil,27748,0.1441545336600836,0.0,0.0,0.0,0.0720772668300418,0.10811590024506271,0.0,0.1441545336600836,0.18019316707510452,0.0,0.6666666666666666,0.3333333333333333,0.0,0.32434770073518815,0.0,0.32434770073518815,1,0,district,2015-2019,0.0,0.10811590024506271,0.2883090673201672,0.4685022343952717,0.2522704339051463
085487_hanrei,2015-09-01,2015,地方裁判所,平成27年(行ウ)第202号,異議申立却下決定取消請求事件,administrative,6578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.15202189115232592,0.30404378230465184,0.30404378230465184,0.4560656734569778,0.30404378230465184
085520_hanrei,2015-10-19,2015,原審・東京地方裁判所,平成27年(ネ)第10075号,損害賠償請求控訴事件,civil,9192,0.0,0.0,0.0,0.0,0.2175805047867711,0.0,0.0,0.0,0.2175805047867711,0.0,0.6666666666666667,0.33333333333333337,0.0,0.4351610095735422,0.0,0.4351610095735422,1,0,district,2015-2019,0.3263707571801567,0.3263707571801567,0.0,0.5439512619669278,0.3263707571801567
085420_hanrei,2015-09-07,2015,原審・東京地方裁判所,平成27年(行コ)第10003号,再審査請求控訴事件,administrative,1707,0.0,0.0,0.0,0.0,0.5858230814294083,0.0,0.5858230814294083,0.0,0.5858230814294083,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,district,2015-2019,1.757469244288225,0.0,0.0,2.3432923257176332,0.0
087049_hanrei,2017-07-13,2017,原審・東京地方裁判所,平成29年(ネ)第10041号,特許権侵害に基づく損害賠償請求控訴事件,commercial,20430,0.048947626040137054,0.0,0.0,0.0,0.0,0.0,0.0,0.048947626040137054,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.44052863436123346,0.048947626040137054,0.4894762604013705,1,0,district,2015-2019,0.048947626040137054,0.19579050416054822,0.0,0.048947626040137054,0.24473813020068527
086918_hanrei,2017-04-24,2017,東京地方裁判所,平成29年(ネ)第10001号,特許権侵害差止請求控訴事件,commercial,21823,0.04582321404023278,0.0,0.0,0.0,0.0,0.04582321404023278,0.0,0.04582321404023278,0.04582321404023278,0.6428571428571429,0.14285714285714288,0.2142857142857143,0.0,0.0,0.13746964212069834,0.13746964212069834,1,0,district,2015-2019,0.32076249828162945,0.32076249828162945,0.2291160702011639,0.5957017825230262,0.3665857123218622
086995_hanrei,2017-05-25,2017,知的財産高等裁判所,平成29年(行ケ)第10030号,審決取消請求事件,commercial,24472,0.0,0.0,0.0,0.0,0.08172605426610004,0.0,0.08172605426610004,0.0,0.08172605426610004,0.0,0.8393782383419689,0.16062176165803108,0.0,0.0,0.32690421706440015,0.32690421706440015,1,0,ip_high,2015-2019,0.04086302713305002,0.2451781627983001,0.16345210853220007,0.28604118993135014,0.2451781627983001
086917_hanrei,2017-04-17,2017,知的財産高等裁判所,平成28年(行ケ)第10253号,審決取消請求事件,commercial,10340,0.09671179883945841,0.0,0.0,0.0,0.0,0.0,0.0,0.09671179883945841,0.0,0.0,0.6,0.4,0.0,0.0,0.38684719535783363,0.38684719535783363,1,0,ip_high,2015-2019,0.09671179883945841,0.19342359767891681,0.19342359767891681,0.2901353965183752,0.2901353965183752
086933_hanrei,2017-07-12,2017,東京高等裁判所,,,civil,9694,0.30946977511863005,0.0,0.0,0.0,0.0,0.0,0.0,0.30946977511863005,0.0,0.0,0.5217391304347825,0.4782608695652174,0.0,0.20631318341242005,0.30946977511863005,0.51578295853105,1,0,high,2015-2019,0.30946977511863005,0.6189395502372601,0.20631318341242005,0.51578295853105,0.9284093253558902
086907_hanrei,2017-05-30,2017,知的財産高等裁判所,平成28年(行ケ)第10180号,審決取消請求事件,commercial,33829,0.05912087262407993,0.0,0.0,0.0,0.0,0.0,0.0,0.05912087262407993,0.0,0.0,0.0,1.0,0.0,0.14780218156019984,0.0,0.14780218156019984,1,0,ip_high,2015-2019,0.029560436312039966,0.0,0.11824174524815986,0.14780218156019984,0.05912087262407993
086924_hanrei,2016-06-05,2016,,,,civil,2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.0,0.0,0.37064492216456635,0.37064492216456635,0.0
086880_hanrei,2017-05-22,2017,地方裁判所,平成29年(ワ)第9799号,発信者情報開示請求事件,civil,4088,0.2446183953033268,0.0,0.0,0.0,0.0,0.0,0.0,0.2446183953033268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.2446183953033268,0.0,0.0,0.2446183953033268,0.2446183953033268
086966_hanrei,2015-09-04,2015,福岡高等裁判所,平成29年(う)第82号,"殺人,覚せい剤取締法違反被告事件",criminal,6314,0.15837820715869497,0.0,0.0,0.0,0.0,0.0,0.0,0.15837820715869497,0.0,0.0,0.5,0.5,0.0,0.15837820715869497,0.15837820715869497,0.31675641431738993,1,0,high,2015-2019,0.7918910357934749,0.4751346214760849,0.31675641431738993,1.1086474501108647,0.6335128286347799
087003_hanrei,2017-05-25,2017,地方裁判所,平成29年(ワ)第2694号,著作権確認等請求事件,civil,10517,0.28525244841684894,0.0,0.0,0.0,0.0,0.0,0.0,0.28525244841684894,0.0,0.0,0.5714285714285714,0.4285714285714286,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.09508414947228297,0.0,1.4262622420842446,1.5213463915565275,0.28525244841684894
086975_hanrei,2017-05-18,2017,原審・東京地方裁判所,平成29年(ネ)第10014号,特許権侵害差止請求控訴事件,commercial,21500,0.09302325581395349,0.0,0.0,0.0,0.13953488372093023,0.0,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.6666666666666666,0.0,0.3333333333333333,0.0,0.23255813953488372,0.0,0.23255813953488372,1,0,district,2015-2019,0.046511627906976744,0.18604651162790697,0.5116279069767442,0.6976744186046512,0.27906976744186046
087036_hanrei,2017-07-18,2017,知的財産高等裁判所,平成28年(行ケ)第10162号,審決取消請求事件,commercial,19469,0.10272741281010837,0.05136370640505419,0.0,0.0,0.15409111921516255,0.0,0.0,0.15409111921516255,0.15409111921516255,0.0,0.0,1.0,0.0,0.20545482562021675,0.0,0.20545482562021675,1,0,ip_high,2015-2019,0.05136370640505419,0.10272741281010837,0.05136370640505419,0.25681853202527094,0.20545482562021675
087001_hanrei,2017-02-27,2017,地方裁判所,平成29年(わ)第184号,殺人未遂被告事件,criminal,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0,0,district,2015-2019,0.0,0.0,0.48638132295719844,0.48638132295719844,0.0
086993_hanrei,2017-07-19,2017,,,,civil,12404,0.08061915511125443,0.0,0.0,0.0,0.0,0.0,0.0,0.08061915511125443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.08061915511125443,0.4837149306675266,0.08061915511125443,0.16123831022250887,0.564334085778781
087028_hanrei,2017-03-21,2017,日東京高等裁判所,平成28年(う)第974号,不正競争防止法違反被告事件,criminal,18370,0.0,0.0,0.05443658138268917,0.0,0.0,0.0,0.0,0.0,0.05443658138268917,0.05660377358490567,0.7547169811320754,0.18867924528301885,0.0,0.0,0.0,0.0,0,0,high,2015-2019,0.1633097441480675,0.5988023952095808,0.979858464888405,1.1431682090364725,0.5988023952095808
087029_hanrei,2017-05-31,2017,知的財産高等裁判所,平成28年(行ケ)第10111号,審決取消請求事件,commercial,62639,0.12771595970561472,0.0,0.047893484889605514,0.0,0.0,0.0,0.0,0.12771595970561472,0.047893484889605514,0.9166666666666666,0.08333333333333333,0.0,0.0,0.01596449496320184,0.0,0.01596449496320184,1,0,ip_high,2015-2019,0.01596449496320184,0.09578696977921103,0.12771595970561472,0.14368045466881657,0.22350292948482575
086963_hanrei,2015-09-01,2015,地方裁判所,平成27年(ワ)第28184号,地位確認等請求事件,civil,19402,0.05154107823935677,0.0,0.0,0.0,0.0,0.0,0.0,0.05154107823935677,0.0,0.0,0.7966101694915254,0.20338983050847456,0.0,0.3092464694361406,0.05154107823935677,0.36078754767549737,1,0,district,2015-2019,0.05154107823935677,0.2577053911967838,0.36078754767549737,0.41232862591485414,0.3092464694361406
087030_hanrei,2017-05-31,2017,東京地方裁判所,平成27年(ネ)第10122号,不当利得返還請求控訴事件,civil,48410,0.14459822350753976,0.0,0.06197066721751704,0.0,0.0,0.02065688907250568,0.0,0.14459822350753976,0.08262755629002272,0.8275862068965518,0.1724137931034483,0.0,0.0,0.06197066721751704,0.0,0.06197066721751704,1,0,district,2015-2019,0.02065688907250568,0.08262755629002272,0.14459822350753976,0.18591200165255112,0.22722577979756248
086871_hanrei,2017-05-11,2017,知的財産高等裁判所,平成28年(行ケ)第10141号,審決取消請求事件,commercial,36301,0.027547450483457758,0.0,0.0,0.0,0.055094900966915515,0.0,0.055094900966915515,0.027547450483457758,0.055094900966915515,0.0,0.0,1.0,0.0,0.055094900966915515,0.027547450483457758,0.08264235145037327,1,0,ip_high,2015-2019,0.11018980193383103,0.0,0.11018980193383103,0.2754745048345776,0.027547450483457758
086921_hanrei,2017-04-20,2017,地方裁判所,平成28年(ワ)第37209号,不正競争行為差止等請求事件,civil,5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.36879955744053106,0.0,0.36879955744053106,1,0,district,2015-2019,0.36879955744053106,0.0,0.18439977872026553,0.5531993361607965,0.0
086903_hanrei,2017-04-20,2017,原審・東京地方裁判所,平成29年(ネ)第10010号,特許権侵害差止請求控訴事件,commercial,24876,0.04019938896928767,0.0,0.0,0.0,0.241196333815726,0.0,0.120598166907863,0.04019938896928767,0.241196333815726,1.0,0.0,0.0,0.0,0.16079755587715067,0.0,0.16079755587715067,1,0,district,2015-2019,0.04019938896928767,0.08039877793857533,0.04019938896928767,0.32159511175430133,0.120598166907863
086960_hanrei,2017-04-27,2017,,,,civil,140803,0.06391909263296947,0.0,0.021306364210989824,0.0,0.028408485614653096,0.021306364210989824,0.028408485614653096,0.06391909263296947,0.07102121403663275,0.0,0.9351851851851852,0.06481481481481483,0.04261272842197965,0.18465515649524514,0.014204242807326548,0.24147212772455132,1,0,unknown,2015-2019,0.07102121403663274,0.37641243439415356,0.8238460828249398,0.9445821466872155,0.440331527027123
086887_hanrei,2017-06-13,2017,知的財産高等裁判所,平成28年(行ケ)第10220号,審決取消請求事件,commercial,26930,0.11139992573338285,0.0,0.0,0.0,0.0,0.0,0.0,0.11139992573338285,0.0,0.0,0.7285714285714285,0.2714285714285714,0.0,0.07426661715558856,0.0,0.07426661715558856,1,0,ip_high,2015-2019,1.2996658002227999,0.11139992573338285,0.07426661715558856,1.3739324173783884,0.2227998514667657
087053_hanrei,2017-09-08,2017,最高裁判所第二小法廷,平成28年(行ヒ)第371号,障害補償費不支給決定取消等請求事件,administrative,3854,0.2594706798131811,0.0,0.0,0.0,0.0,0.0,0.0,0.2594706798131811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,supreme,2015-2019,0.0,1.0378827192527245,0.7784120394395433,0.7784120394395433,1.2973533990659056
087005_hanrei,2017-05-15,2017,知的財産高等裁判所,平成29年(行ケ)第10016号,審決取消請求事件,commercial,13376,0.0,0.0,0.07476076555023924,0.0,0.07476076555023924,0.07476076555023924,0.07476076555023924,0.0,0.2242822966507177,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,ip_high,2015-2019,0.07476076555023924,0.4485645933014354,0.97188995215311,1.1961722488038276,0.4485645933014354
087042_hanrei,2015-10-28,2015,地方裁判所,平成28年(行ウ)第176号,措置入院処分の取消し請求事件,administrative,8563,0.0,0.0,0.11678150181011328,0.0,0.0,0.11678150181011328,0.0,0.0,0.23356300362022656,0.19999999999999998,0.19999999999999998,0.6,0.0,0.0,0.0,0.0,0,0,district,2015-2019,1.1678150181011329,0.0,2.802756043442719,4.0873525633539645,0.0
086892_hanrei,2015-06-28,2015,,,,civil,9324,0.0,0.0,0.0,0.0,0.429000429000429,0.0,0.0,0.0,0.429000429000429,0.3333333333333333,0.0,0.6666666666666666,0.0,0.2145002145002145,0.5362505362505362,0.7507507507507507,1,0,unknown,2015-2019,0.2145002145002145,0.2145002145002145,0.10725010725010725,0.7507507507507507,0.2145002145002145
086875_hanrei,2017-04-25,2017,知的財産高等裁判所,平成28年(行ケ)第10169号,審決取消請求事件,commercial,38130,0.05245213742460005,0.0,0.0,0.0,0.0,0.0,0.0,0.05245213742460005,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.026226068712300026,0.026226068712300026,1,0,ip_high,2015-2019,0.026226068712300026,0.026226068712300026,0.05245213742460005,0.07867820613690008,0.07867820613690008
086939_hanrei,2017-02-17,2017,地方裁判所,平成25年(行ウ)第618号,租税協定に基づく情報交換要請取消等請求事件,administrative,63992,0.031253906738342295,0.0,0.015626953369171147,0.0,0.031253906738342295,0.10938867358419803,0.0,0.031253906738342295,0.15626953369171148,0.03317535545023696,0.8009478672985781,0.1658767772511848,0.10938867358419803,0.0,0.18752344043005376,0.29691211401425177,1,0,district,2015-2019,0.21877734716839606,0.45318164770596325,1.2501562695336916,1.609576197024628,0.4844355544443055
086976_hanrei,2017-05-18,2017,原審・東京地方裁判所,平成29年(ネ)第10015号,特許権侵害差止請求控訴事件,commercial,20746,0.1446061891448954,0.0,0.0,0.0,0.1446061891448954,0.0,0.09640412609659693,0.1446061891448954,0.1446061891448954,0.6666666666666666,0.0,0.3333333333333333,0.0,0.24101031524149233,0.0,0.24101031524149233,1,0,district,2015-2019,0.048202063048298466,0.19280825219319386,0.4338185674346862,0.6266268196278801,0.3374144413380893
086901_hanrei,2015-06-08,2015,,,,civil,1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25000000000000006,0.0,0.0,0.0,0.0,0,0,unknown,2015-2019,0.8417508417508418,1.6835016835016836,0.8417508417508418,1.6835016835016836,1.6835016835016836
087013_hanrei,2017-01-11,2017,地方裁判所,平成27年(行ウ)第71号,懲戒免職処分取消請求事件,administrative,23210,0.12925463162429987,0.0,0.0,0.043084877208099955,0.043084877208099955,0.17233950883239982,0.043084877208099955,0.12925463162429987,0.25850926324859974,0.03571428571428571,0.7857142857142857,0.17857142857142858,0.043084877208099955,0.0,0.0,0.043084877208099955,1,0,district,2015-2019,2.154243860404998,0.043084877208099955,1.1202068074105989,3.4898750538560965,0.17233950883239982
086904_hanrei,2017-04-20,2017,知的財産高等裁判所,平成28年(行ケ)第10206号,審決取消請求事件,commercial,43854,0.0,0.022802937018287957,0.0,0.0,0.0,0.09121174807315183,0.0,0.022802937018287957,0.09121174807315183,0.009569377990430622,0.569377990430622,0.42105263157894735,0.0,0.09121174807315183,0.06840881105486386,0.1596205591280157,1,0,ip_high,2015-2019,0.13681762210972773,0.11401468509143978,0.34204405527431936,0.5700734254571989,0.11401468509143978
086873_hanrei,2017-06-08,2017,日大阪高等裁判所,平成28年(う)第1338号,"関税法違反,消費税法違反,地方税法違反被告事件",criminal,5402,0.18511662347278784,0.3702332469455757,0.0,0.0,5.18326545723806,0.3702332469455757,0.0,0.5553498704183635,5.553498704183636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,high,2015-2019,0.18511662347278784,1.4809329877823028,0.3702332469455757,6.108848574602,1.6660496112550907
087009_hanrei,2017-04-27,2017,裁判所東京地方裁判所,,,civil,30887,0.09712824165506524,0.0,0.0,0.0,0.0,0.0,0.0,0.09712824165506524,0.0,0.0,0.5,0.5,0.0,0.0,0.06475216110337682,0.06475216110337682,1,0,district,2015-2019,0.0,0.5180172888270146,0.3561368860685725,0.3561368860685725,0.6151455304820799
086985_hanrei,2017-06-28,2017,知的財産高等裁判所,平成28年(行ケ)第10157号,審決取消請求事件,commercial,24212,0.04130183380142078,0.0,0.0,0.0,0.08260366760284156,0.0,0.08260366760284156,0.04130183380142078,0.08260366760284156,0.25,0.25,0.5,0.0,0.28911283660994547,0.0,0.28911283660994547,1,0,ip_high,2015-2019,0.04130183380142078,0.0,0.0,0.12390550140426235,0.04130183380142078
087007_hanrei,2017-05-15,2017,知的財産高等裁判所,平成29年(行ケ)第10027号,審決取消請求事件,commercial,22045,0.09072352007257882,0.0,0.0,0.0,0.18144704014515764,0.04536176003628941,0.18144704014515764,0.09072352007257882,0.22680880018144706,0.0,1.0,0.0,0.0,0.0,0.4989793603991835,0.4989793603991835,1,0,ip_high,2015-2019,0.09072352007257882,0.18144704014515764,0.13608528010886822,0.45361760036289406,0.27217056021773645
